SMILES,property,source
Cc1cccc(Cl)c1Nc1ccccc1SCc1ccc(C2CCC2)s1,SA_logP_target,smiles_ga
Clc1cccc(Br)c1Oc1ccccc1SSc1ncc(C2CCC2)o1,SA_logP_target,smiles_ga
Clc1cccc(Cl)c1Oc1ccccc1SCc1ccc(C2CCC2)o1,SA_logP_target,smiles_ga
Cc1cccc(Cl)c1Oc1ccccc1SCc1ccc(C2CCC2)s1,SA_logP_target,smiles_ga
P=C(Sc1c(Cl)cccc1Cl)c1sc2ccc(Cl)cc2c1Cl,SA_logP_target,smiles_ga
Cc1cccc(Cl)c1Nc1ccccc1SCc1ccc(C2CCS2)s1,SA_logP_target,smiles_ga
Cc1cccc(Cl)c1SC(=I)c1sc2ccc(Cl)cc2c1Cl,SA_logP_target,smiles_ga
Cc1cccc(Cl)c1Oc1ccccc1SCc1cpc(C2CCC2)o1,SA_logP_target,smiles_ga
C=C(Nc1c(Br)cccc1I)c1sc2ccc(Cl)cc2c1Br,SA_logP_target,smiles_ga
Clc1ccc2sc(C(=I)Nc3c(Br)cccc3Br)c(Cl)c2c1,SA_logP_target,smiles_ga
FC(I)(I)CC(OCc1cccc2ccccc12)c1ccc(Br)cc1,SA_logP_target,smiles_ga
C=C(Nc1c(Br)cccc1I)c1sc2ccc(Cl)cc2c1Cl,SA_logP_target,smiles_ga
Fc1ccc(C(CCc2cccc3ccccc23)CC(Cl)(Cl)I)cc1,SA_logP_target,smiles_ga
S=C(Cc1c(Br)cccc1I)c1sc2ccc(Cl)cc2c1Br,SA_logP_target,smiles_ga
Clc1cccc(I)c1Sc1cnccc1SCc1ccc(C2CCC2)o1,SA_logP_target,smiles_ga
CC(Br)(I)CC(CCc1cccc2ccccc12)c1ccc(F)cc1,SA_logP_target,smiles_ga
Cc1cccc(C)c1Sc1ccccc1SCc1ccc(C2CCC2)o1,SA_logP_target,smiles_ga
Clc1ccc2sc(C(=I)Nc3c(Br)cccc3I)c(Cl)c2c1,SA_logP_target,smiles_ga
Cc1cccc(Cl)c1Oc1ccccc1SCc1ccc(C2CCC2)o1,SA_logP_target,smiles_ga
